,0
0,0.017713053180868597
1,0.04029058331496881
2,0.03962472839501718
3,0.05245321347781724
4,0.04667270469274916
5,0.0492455232961089
6,0.04460064188410855
7,0.04519214351608148
8,0.05226357245763563
9,0.03855175531337262
10,0.0412325317235042
11,0.03602141119690501
12,0.02790392386138031
13,0.02856961617822196
14,0.025851592357687078
15,0.020992838101159938
16,0.02022337901070591
17,0.024405746914330312
18,0.016325420797156185
19,0.010195132916271268
20,0.0034766476132581936
21,0.004112130852457445
22,0.010823019222197082
23,0.009579979728649666
24,0.003412638998270737
25,0.009931432565892125
26,0.024093019822419827
27,0.0230643479141864
28,0.03198187752756494
29,0.04105461982969888
30,0.030095346395014516
31,0.033874765656581055
32,0.030983632905825228
33,0.034926396292988646
34,0.04266904126814884
35,0.03758408948318649
36,0.0264295001699607
37,0.03277547502393531
38,0.03298584449622499
39,0.02720595392819204
40,0.023594784501620517
41,0.016643254975340638
42,0.017394673038753545
43,0.02218697116797442
44,0.007303735581249467
45,0.008600018195517192
46,0.004702905491873221
47,0.008304311324888855
48,-0.0009126128236735966
49,0.0025348206551316374
50,3.08479483579158e-05
51,0.002359910143935638
52,0.00916280718628542
53,0.007187262219357937
54,0.009678059005880296
55,0.013538663085552424
56,0.019910900985260476
57,0.019740148858208538
58,0.027705608925019665
59,0.021262734629960294
60,0.015745989074045844
61,0.017062340436597552
62,0.022579580036322988
63,0.021990918571177638
64,0.02430641747403808
65,0.024200842867977235
66,0.016453516812227568
67,0.01409518600558581
68,0.018641103380896872
69,0.011804263298408285
70,0.02685366432147112
71,0.02856138299178188
72,0.023982528547441945
73,0.02322411355079103
74,0.018176159047310236
75,0.020172086555036217
76,0.010759846453626617
77,0.012038362036602107
78,0.011199184287022433
79,0.009710885264043814
80,0.01920953191291546
81,0.027399837786450033
82,0.026617505428160052
83,0.014786356187594345
84,0.021776900270019668
85,0.027481539072856186
86,0.018745064776475976
87,0.020533464718876328
88,0.024855869816656568
89,0.017323488924358803
90,0.021104497778993758
91,0.03038840202804159
92,0.023054342431292386
93,0.01584456222429949
94,0.011856778692154357
95,0.016604942259551336
96,0.036887300198898985
97,0.05665008944701344
98,0.07158732755842571
99,0.07890095191318265
100,0.10375942805898794
101,0.10361560497127183
102,0.09255896726334713
103,0.098818811304017
104,0.09364175629240529
105,0.09260237713666747
106,0.08987039219601822
107,0.07691562587990887
108,0.07270401702423175
109,0.07495920691424997
110,0.07873388590610633
111,0.07624413023557534
112,0.07868758147877343
113,0.07366941928909751
114,0.06694535190879464
115,0.05116721756108031
116,0.04149383934821481
117,0.041279079233098946
118,0.03969453218373886
119,0.031968478835860126
120,0.022480316472954988
121,0.0209720726756159
122,0.017524875758024857
123,0.01039060076845945
124,0.010003432284153038
125,0.008174087174751078
126,0.0021618980610190693
127,0.0029289358371076264
128,0.003304070093701359
129,0.005994727300562854
130,0.0033059085360777787
131,0.011050500401384777
132,0.004299509482386018
133,0.005509298841894967
134,0.013987607797115081
135,0.006903593976320618
136,0.014154942087327394
137,0.015030772869453712
138,0.012425909132498665
139,0.005952405674666121
140,-0.0020052247566591415
141,0.003955631354092079
142,0.0010812182709078102
143,0.011702291843065295
144,0.0017194936829223436
145,0.0012313762148626567
146,0.006828660449598112
147,0.015174088351699417
148,0.03154920612560798
149,0.0346026950004527
150,0.03759716426873356
151,0.042544538410250875
152,0.04206448098073201
153,0.041943918680887676
154,0.032672542221240296
155,0.027257017669390055
156,0.02806358453365558
157,0.01803489537029157
158,0.01635938270259778
159,0.015293844678045577
160,0.018271239958801734
161,0.0221916384775236
162,0.010515437291334145
163,0.01754781776827418
164,0.011595355231149492
165,0.013956101896733826
166,-0.0004261684570886581
167,0.0032359698144896866
168,-8.926596681741923e-05
169,0.0008519867480007842
170,0.0006396033263725569
171,0.0024186545287061116
172,0.002473032352330528
173,0.006555769852982589
174,0.007542547014240083
175,0.009019240717722017
176,0.006560413162357546
177,0.02697898231004025
178,0.022784249089082338
179,0.028201535445302472
180,0.035870918258822514
181,0.03196282420824287
182,0.033749351681139364
183,0.04381900785710109
184,0.05855959553835554
185,0.047604819304943785
186,0.03459579937069092
187,0.0323779132813476
188,0.023270563055162286
189,0.0264852113577499
190,0.02135952447816003
191,0.017907035009501283
192,0.005656409869381437
193,0.006717983442268271
194,0.0012513349970049315
195,-0.001253189664238726
196,-0.004667985766009636
197,5.9611524411315834e-05
198,0.0026206662202657694
199,-0.002794540510720261
200,-0.0008439479188492702
201,0.001133356759791433
202,0.006329905381829981
203,0.009248443585978563
204,0.007981191880478142
205,0.01267799604389627
206,0.0137057972672704
207,0.020495716588090736
208,0.01880038754835099
209,0.02294206667976928
210,0.021714482014774463
211,0.01685907281982627
212,0.025891069002148253
213,0.023920230316684395
214,0.0289444983998656
215,0.03260750401916963
216,0.023374658087001645
217,0.02574747794875703
218,0.024548987509362206
219,0.024966962933184712
220,0.022958624337524637
221,0.014339261880478335
222,0.01038716999551094
223,0.010679335341942795
224,0.017963861458302397
225,0.010420063695915097
226,0.0076652655899973445
227,0.0019068852426236509
228,-0.0009464763293225046
229,0.0006320458085438861
230,-0.003218112925395444
231,-0.0033758974154724937
232,-0.0022195213146250993
233,0.001636734800493513
234,0.010740859203329248
235,0.014156179093666982
236,0.011304688302641409
237,0.010513936838931051
238,0.020081612542536806
239,0.020850919533485144
240,0.03464508600169104
241,0.026979678888514
242,0.028874565769907188
243,0.032475619466348464
244,0.032562745309388644
245,0.03175127691441418
246,0.034469169944771
247,0.026526639455536027
248,0.02357122210881369
249,0.02708433043540937
250,0.020791356642893003
251,0.009817252141972148
252,0.009696618647447891
253,0.00148943494055098
254,-0.0006175719417515216
255,-0.0032738033369574073
256,-0.00026840392817988583
257,0.000632317697523765
258,0.0005757740453802378
259,-0.0024830012759422026
260,-0.0002005521639004342
261,0.0039798812701540435
262,-7.496550281023851e-05
263,-3.2699747044990606e-05
264,0.007700586238466008
265,0.0061984869724588726
266,0.0029176378461031097
267,0.009003651044145048
268,0.009862159965493377
269,0.013397248351324314
270,0.013076212754613917
271,0.010585695700357865
272,0.012776803756309612
273,0.01617987286439381
274,0.01782726790753842
275,0.014297526620667918
276,0.015485915448884878
277,0.010490317087574119
278,0.014236902853944808
279,0.009394138643218914
280,0.0046384881256826
281,0.003263161742596051
282,9.075977980208737e-05
283,0.000754026891307762
284,0.011403652284321426
285,0.010700611699146611
286,0.013122120914970026
287,0.017314652428686322
288,0.008443031442234742
289,0.009198007878812023
290,0.013821794995891156
291,0.006298021725814491
292,0.008016061324404217
293,0.008511465220819291
294,0.00358259748023925
295,0.00908719276910205
296,0.009355530409804153
297,0.006601252288460745
298,0.005637760735492335
299,0.007359067296884505
300,0.01265947405286839
301,0.009353819487289724
302,0.009362976862457555
303,0.012641196498309868
304,0.010336354704443638
305,0.007588822690440263
306,0.005143219426628226
307,0.00917129361269562
308,0.015635596825851233
309,0.015054688978839654
310,0.01651991483735043
311,0.016718161051280662
312,0.01114552210849124
313,0.017067901205135735
314,0.019444669450950778
315,0.013226705524212486
316,0.01092962431507407
317,0.010077831647155403
318,0.007796188386208963
319,0.005830048223596276
320,0.0032733114840133755
321,0.0036262306644495824
322,0.0008049711863355722
323,0.0011109315553865242
324,0.0019239228312857455
325,0.008096189103492088
326,0.0054354969954462685
327,0.010862161658212886
328,0.009279292142462623
329,0.016028867978563906
330,0.015189434426330502
331,0.013760761252208374
332,0.01223375488349374
333,0.010329287026104165
334,0.009602480797763114
335,0.009320031369122257
336,0.011927183810926405
337,0.007909343760015251
338,0.004098538864480742
339,0.0041170440707662265
340,0.002000112762751029
341,0.0030227253516184596
342,0.0013587812465664223
343,0.003429346096365936
344,0.008111946634573262
345,0.007497540898928681
346,0.012736493287526478
347,0.008447388411029688
348,0.009212164013734246
349,0.00369875900431773
350,0.003590470445180921
351,0.0019042402965287223
352,0.0052195463176630584
353,0.004816379578788471
354,-0.0017527409106852143
355,0.007639686426250343
356,0.000715564986608469
357,0.0059471057719394285
358,0.008279938980923333
