,0
0,0.011132811562712043
1,0.012834201366747396
2,0.013320237484124845
3,0.01694253810780542
4,0.017776175104448455
5,0.02550322981849801
6,0.017763822167946912
7,0.011555662914888
8,0.024272891212425145
9,0.022578188173965594
10,0.026340405435077978
11,0.013743980022052934
12,0.012953784632460328
13,0.0102870564731097
14,0.003879686958705731
15,-0.0009269339665617486
16,-0.0009850197139969442
17,-0.0016450274073236545
18,-0.0007541963268006701
19,-0.0004418006865354353
20,0.00340268085532581
21,0.01031289726617395
22,0.003995702871781438
23,0.001139488202370951
24,0.013554221689254738
25,0.009239722284345388
26,0.013094988601946253
27,0.014851169518354726
28,0.01899798946969559
29,0.009786855425085447
30,0.009654368077699855
31,0.013326894311116307
32,0.01597121158949917
33,0.02129735140935363
34,0.018736691677533664
35,0.020938294730133044
36,0.017281387618978513
37,0.014065789897412317
38,0.012975183764327766
39,0.012495874104169307
40,0.014680762286524719
41,0.01597087495258132
42,0.014953913063783793
43,0.01006858304154564
44,0.0056840698322778455
45,0.00964664154890015
46,0.005925419726934665
47,-0.0008824417689635829
48,-0.0040584244600018774
49,-0.008439918420164812
50,-0.003945378878093246
51,0.0028558987155497006
52,0.006827547446846728
53,0.00361698933734511
54,0.00357288104691626
55,0.0051668038628917634
56,0.009104220032723995
57,0.011984055720720891
58,0.010890733129190104
59,0.008237851026957586
60,0.0126195737015922
61,0.009195454211544152
62,0.010176918961368013
63,0.01087475000246179
64,0.01035945054742296
65,0.013709372903844306
66,0.016548057208587194
67,0.018452302736037585
68,0.016828568503348903
69,0.01637907472832755
70,0.0167862703148613
71,0.009237243158395279
72,0.008087470797992602
73,0.012986505669104495
74,0.006551476296350548
75,0.00645298625302189
76,0.009948556913404148
77,0.002337543208470009
78,0.005332700579763488
79,0.004222496899818653
80,0.008900686738125298
81,0.0014472144375502682
82,0.004163087286679601
83,0.007898509920606457
84,0.0079528938934619
85,0.0066136899908058626
86,0.004059932861389858
87,0.0010003357460732715
88,0.002349931602628265
89,0.00028789851264536434
90,0.00819400527969124
91,0.0037424319994060254
92,0.0052917604237904285
93,0.0063801944927228335
94,0.007658945276080859
95,0.004923565670458938
96,0.0026388501478786168
97,0.00044335100557038034
98,0.006389487895758542
99,0.007125954020843596
100,0.004382241743779669
101,-0.00040321957499950484
102,3.155742924376588e-05
103,0.005713632399107011
104,0.009705064914204017
105,0.01005375694428873
106,0.008768414989386327
107,0.009859932326416613
108,0.013043245959837649
109,0.00782173740458281
110,0.006910444071647314
111,0.012329855035139791
112,0.006442964585591444
113,0.01637491631336678
114,0.013388741128814415
115,0.020621638621461373
116,0.02562730540204198
117,0.02119802484711234
118,0.02021355456651869
119,0.023806501798891325
120,0.019614525633227898
121,0.01558176752538494
122,0.02595966412698156
123,0.039666426731504785
124,0.03210458543757013
125,0.03508817520384413
126,0.03886189873290134
127,0.04080014239444397
128,0.02466957266340211
129,0.031071503657167265
130,0.025002282458427245
131,0.035179052385112854
132,0.028540979058997825
133,0.029169859607824783
134,0.035976913776017354
135,0.03228617139654269
136,0.026484450928191034
137,0.010474768156000768
138,0.0061017766645091644
139,0.008731343121945978
140,0.0010016431657306083
141,0.0004814059280036531
142,0.005759555348319097
143,0.0042135040144927
144,0.00391001246190407
145,0.006091898049717986
146,0.0026648372690823204
147,0.007744983897577298
148,0.01597318044966099
149,0.013367438385588886
150,0.010957927085593571
151,0.009686767217032998
152,0.01718381581300718
153,0.013934782691333405
154,0.01795920315846677
155,0.008161385540187149
156,0.0076190502065595165
157,0.0067722959045004435
158,0.011962475715750515
159,0.01457982944727495
160,0.016672971826494305
161,0.01127005169168281
162,0.01515838584084196
163,0.018873968632192963
164,0.025084549341604645
165,0.018784642216369555
166,0.017233370803753097
167,0.01832319247081571
168,0.025420066606344854
169,0.021741121728628847
170,0.023665480865726656
171,0.0228411089722931
172,0.01176084902232955
173,0.013854765339485965
174,0.013767167995495124
175,0.01223361364788873
176,0.009643349539019136
177,0.007025800413958033
178,0.006100599341509752
179,0.011278289584440352
180,0.013448436591770063
181,0.005879957688090914
182,0.008202646918383528
183,0.015725035049907188
184,0.020211511281393826
185,0.011331895476958388
186,0.01773294967753017
187,0.012266453975467493
188,0.013317461052891699
189,0.010961061634148185
190,0.010865922991713923
191,0.00862066210210681
192,0.006787305729006675
193,0.012389330529235168
194,0.007619153913163634
195,0.011192096966626106
196,0.013208270409829274
197,0.010408782912446813
198,0.00528508597741316
199,0.005702241251183753
200,0.009439349307511929
201,0.007884360132487856
202,0.007312478884002368
203,0.008838565041361764
204,0.012931129675895605
205,0.011162408927374573
206,0.008683441241553836
207,0.012856856528948905
208,0.012796419576618919
209,0.011001516957052489
210,0.012216025949439607
211,0.020034036151763242
212,0.01398474335218682
213,0.019456210000620977
214,0.027383199832139053
215,0.018972299952149867
216,0.017562380960344164
217,0.012671901648482434
218,0.009254621213312294
219,0.007117146462644176
220,0.001194404161327884
221,0.00011303130498456368
222,-0.003195629370833366
223,-0.003693395502799791
224,0.0025278028765447873
225,0.008494448186331268
226,0.006126929063098013
227,0.0038566043130573643
228,0.0068663592906292705
229,0.003128682503728961
230,0.0033293037772848203
231,0.0067444794903171274
232,0.007212206760632223
233,0.001477854285083957
234,0.000990829950769521
235,4.269984291770189e-06
