,0
0,0.004467279884361361
1,0.026352786018490486
2,0.026502676593028532
3,0.031997480689733446
4,0.03128966944070841
5,0.031584054409628165
6,0.040210174891607685
7,0.03650921685885707
8,0.03906708465309995
9,0.028465426073513
10,0.02959255512351619
11,0.02763127389780101
12,0.013951560393682238
13,0.02045893939175145
14,0.011485919895804528
15,0.011627010182400501
16,0.015906410374061875
17,0.017743267789873906
18,0.016344839874527846
19,0.0062101508943356795
20,0.006971247471163651
21,0.0055903804222935715
22,0.011282096029420572
23,0.012310803093208398
24,-0.0009558775533858028
25,-0.0029642787501804398
26,0.002105651658555105
27,0.00518915945031922
28,0.017526300222285705
29,0.017293366153057623
30,0.01781769353311917
31,0.019319019584740447
32,0.02226451805146635
33,0.03279437793370937
34,0.038755475422742235
35,0.03640041036516414
36,0.02241938544316441
37,0.02709904306446379
38,0.02180609356407408
39,0.01145389924998409
40,0.013745070276863355
41,0.011035944424608948
42,0.010833954596211766
43,0.017342958337993705
44,0.014589283066737277
45,0.009952895678720831
46,0.0025387194716195785
47,0.004929419292772886
48,0.002425903674706219
49,0.0011249810655652396
50,-3.4134473606591494e-05
51,0.007550612606760657
52,0.01078401702810171
53,0.00906899683883544
54,0.00842897989558883
55,0.013548753858336237
56,0.016736554331760172
57,0.017155383761767853
58,0.02243020774458454
59,0.021315197115611438
60,0.023989553506040207
61,0.022649230894770285
62,0.021870454193927125
63,0.026082258714404737
64,0.03229803593826385
65,0.017210719352120846
66,0.015604260297581673
67,0.015395071583793999
68,0.017913151891147654
69,0.009669442651086865
70,0.009920304975066054
71,0.006572134604295527
72,0.008626828819287691
73,0.009156985696970333
74,0.009849412997907689
75,0.009531126088122066
76,-0.002517873951029177
77,0.0035657934965448415
78,0.008218483140757368
79,0.008614643922432507
80,0.016210539075046864
81,0.021550647912909
82,0.021018195178697546
83,0.029523336901209653
84,0.04898926425455536
85,0.07291148369566212
86,0.07034904847763863
87,0.07901133799368573
88,0.07266828632543253
89,0.07038687072395156
90,0.06576255422588911
91,0.05706846075688267
92,0.05501020527871536
93,0.056287971547671546
94,0.04557122816141305
95,0.04562438867085625
96,0.04087674391682549
97,0.048624440453141515
98,0.07665969165501559
99,0.11128663031622202
100,0.13294289967098882
101,0.14789005417942774
102,0.13200544759864616
103,0.12608796025395555
104,0.11466469795301865
105,0.11182691091566109
106,0.10932514473121618
107,0.08351294855461339
108,0.05974749972828933
109,0.06227547267546879
110,0.05727193554727926
111,0.052830538185865576
112,0.042327797897742755
113,0.03269799800043202
114,0.0209591839349322
115,0.011527230232751153
116,0.00879932653040521
117,0.005338235803570144
118,0.005658683056708715
119,0.004036558138797941
120,0.004275121248838274
121,0.013070558258309254
122,0.017838219466372183
123,0.01993121395174291
124,0.018807008957321302
125,0.009301990679972125
126,0.021018151052428817
127,0.02749275155769187
128,0.02433298737395074
129,0.024833549248229597
130,0.0260628265618334
131,0.03377659020831929
132,0.035514958458780124
133,0.03422506699460388
134,0.05022013830962106
135,0.03501159816348852
136,0.04004368100730057
137,0.037364306651713475
138,0.0373699484511931
139,0.029763795550333597
140,0.020462861220914747
141,0.028739052986683295
142,0.023494373962571456
143,0.013104528320502377
144,0.006667364454303311
145,0.001724996773347237
146,-0.000345850431512927
147,-0.0016929811826087346
148,0.0020012473725404627
149,-0.00021867806797807319
150,-0.0014823252874502678
151,0.0008226636215776207
152,0.005437730263204657
153,0.00912006668395391
154,0.008745350517472017
155,0.014273723335927422
156,0.015265019704522953
157,0.012465825445977876
158,0.019125796641057326
159,0.01844801581880097
160,0.029001787521092892
161,0.03673961861053698
162,0.03317953094066954
163,0.03835371110434132
164,0.04167670750461285
165,0.046795030461560444
166,0.0403500435519308
167,0.03818699906727051
168,0.0380468589817073
169,0.03563157048744071
170,0.024822689112320596
171,0.027543825116936177
172,0.02448369717618482
173,0.02885107279424361
174,0.029554030584853782
175,0.025554051195493577
176,0.021368869106493434
177,0.029936099596112598
178,0.027809625599436914
179,0.02661950390706472
180,0.03498004766476866
181,0.02895415624022624
182,0.02817227010094055
183,0.04085393685624834
184,0.041911135529692826
185,0.03733247662643175
186,0.03488991948772141
187,0.03202162876948549
188,0.027448806143795607
189,0.02642690241416495
190,0.028078941898048382
191,0.024248878131358495
192,0.013218064210554275
193,0.015196741762593271
194,0.015696172042438023
195,0.011738564483789496
196,0.010925146929063854
197,0.012479857393796537
198,0.01844828906798328
199,0.020833634348028852
200,0.019325715169791587
201,0.017668299945252163
202,0.016199970320316146
203,0.020870281487379794
204,0.023804986953555606
205,0.02570934488652532
206,0.029247527536479096
207,0.03312626665401155
208,0.031243712520658287
209,0.03226800552963956
210,0.03279684613621794
211,0.02852199677918953
212,0.030865850116914686
213,0.02296422596814697
214,0.03228782349538414
215,0.03335194721001634
216,0.026736227253514124
217,0.03326403343102283
218,0.033133130620063345
219,0.03157321058263694
220,0.038225754483379275
221,0.03472930125486661
222,0.03214458268413698
223,0.026319773777969825
224,0.034443132383886424
225,0.024590861178657095
226,0.0188177017931163
227,0.0244092590665364
228,0.017676167944984857
229,0.019049274559768428
230,0.019999836680386063
231,0.02790773000830901
232,0.034695325700398384
233,0.04168444025037511
234,0.04212530883651546
235,0.04693459004907052
236,0.04812322144643554
237,0.042566467132823076
238,0.04633952435113475
239,0.044801565026789135
240,0.05273423014292679
241,0.04543038867824901
242,0.040975126762444615
243,0.04086238606368103
244,0.042346923933883
245,0.030144273375766938
246,0.03241470895681057
247,0.029831686166194325
248,0.017539742261742035
249,0.02700178479658773
250,0.024271752971564066
251,0.012092152501870134
252,0.0173444394389842
253,0.021330136136423056
254,0.021125598716653617
255,0.019184015842304336
256,0.016037767242664754
257,0.015933660898029885
258,0.010571820147433783
259,0.01205930340870445
260,0.00869855414392599
261,0.010988053981511198
262,0.011127458732944474
263,0.011306541050307425
264,0.015368906354697827
265,0.013847397091533742
266,0.014329248195206807
267,0.015945625599294567
268,0.019921037723606122
269,0.024713269308334913
270,0.025029011630363217
271,0.016702362913888238
272,0.017127781659328035
273,0.01733269270500732
274,0.021520336355672853
275,0.01833085217650056
276,0.019099907979549007
277,0.01587946895257153
278,0.022779940534321596
279,0.02324822031464502
280,0.019656805147403013
281,0.025886329337396607
282,0.014657979595775021
283,0.01389676284641267
284,0.01301081134315891
285,0.0015482988089916656
286,0.014040927265655298
287,0.0046509126178845075
288,-0.005627740883473146
289,0.009266147319961482
290,0.01413109561061632
291,0.005530959898623208
292,0.0040855024987979625
293,0.012489323140708214
294,0.011202545290198002
295,0.013432300150049467
296,0.014742897162154794
297,0.008933773164910364
298,0.005596897366705057
299,0.009970433293605545
300,0.01035259176702716
301,0.0066679182827095425
302,0.000654836924251586
303,0.00986822516276634
304,0.010016254190133115
305,0.010452473125329664
306,0.010887613342560202
307,0.011084492872216084
308,0.007579559036412691
309,0.008863959651120674
310,0.010067062902195185
311,0.008070613891362956
312,0.006783441210210529
313,0.012272110663443598
314,0.005679643121619551
315,0.003809887061491423
316,0.0035193975614065494
317,-0.0013748793673900234
318,0.008707660854161562
319,0.005852923157067746
320,0.0018470515651243739
321,-0.00527282398307996
322,-0.006603943224968687
323,-0.009157584489742857
324,-0.002098313909614538
325,0.003023832843561939
326,0.0037108529878569284
327,0.00974697735612468
328,0.0027875369006171934
329,0.005838205219769235
330,0.0051537426681440976
331,0.0018890949678653948
332,0.005063162730877597
333,0.004363027172179156
334,0.01207471265178622
335,0.00634600082816889
336,0.007711293677060302
337,0.0037999892343889155
338,0.003548622350619988
339,0.004064384459120551
340,0.003385946817499646
341,0.006154927851269265
342,0.0022486010808478083
343,-0.004702714811086333
344,0.0029063913713432248
345,0.002179350072510191
346,0.008268443016950918
347,0.006097398210488939
348,0.006828738618615689
349,0.00423236697231992
350,0.005622920198417096
351,0.009412237230915419
352,0.01512072222994797
353,0.01297498922935351
354,0.016975078079727618
355,0.01706428771826164
356,0.006677237908319047
357,0.008563195870956206
358,0.0033123361330630523
359,0.00502289563185745
