,0
0,0.014168057539537078
1,0.005434714329132402
2,0.007870771640207637
3,0.007769157176364062
4,0.006888213334910809
5,0.008277812518442455
6,0.005563983813504344
7,0.007008165106216792
8,0.007134396476462985
9,0.010803374994418049
10,0.013183027075893998
11,0.011213818352120906
12,0.015641843980601873
13,0.012567989413651975
14,0.01597036440570157
15,0.015367423094961991
16,0.014520881175169243
17,0.016204606547756597
18,0.015517259874765417
19,0.009526877350423586
20,0.012595173737411767
21,0.015541828796476476
22,0.015211222791763396
23,0.014502621552351477
24,0.009292283028242856
25,0.009604429789212207
26,0.014855443733535454
27,0.012983341745734032
28,0.008406807537580331
29,0.011499883144969674
30,0.007211327456530721
31,0.007537061640828661
32,0.008105320995194292
33,0.007268484624611019
34,0.009119979435890529
35,0.016282562276596878
36,0.009938581480223285
37,0.0008540418091205385
38,0.002762149811605226
39,0.004316394951170524
40,-0.001204481995935479
41,-0.0013268131805338867
42,0.00436791178788398
43,0.003955704155716756
44,0.0002956868154232373
45,0.005550209728213232
46,0.0016471165267209146
47,0.00367941704769546
48,0.002149711638901795
49,-0.004792744006454044
50,0.00027499408888661755
51,0.0009652318252130622
52,-0.000520371995606441
53,-0.0011774983762320125
54,-0.00362401066276904
55,-0.00042124664916516705
56,-0.0007223119970089656
57,0.0075199576561742485
58,0.006035530256658078
59,0.012025676369073784
60,0.010925215073594462
61,0.010001320660878159
62,0.011339828508545985
63,0.012575773766140833
64,0.008330660610232748
65,0.00847751292600753
66,0.00957656740510418
67,0.0031364377523467927
68,0.0016221027532873089
69,-0.00173654990398771
70,-0.0009720745087731085
71,-0.0012519663780594596
72,0.0009577086854549839
73,-0.0027075060311132315
74,-0.004144897860279328
75,-0.006210114636945785
76,-0.0054308003105271565
77,-0.00760520185449706
78,-0.010465169833495849
79,-0.008282533217974316
80,-0.007516018528821169
81,-0.0043393869237970855
82,-0.003726536215544923
83,0.0003638077865317596
84,0.003310459520731931
85,-0.0013971500364475646
86,-0.0006904009764590613
87,0.00023570750624290424
88,0.002562852453844272
89,0.005798960488481125
90,0.0053453759392297386
91,0.009104629579131125
92,0.00631594718030165
93,0.0041916831909310165
94,0.003684109797854881
95,0.005682979800330737
96,0.006831756917319525
97,0.006397812106376723
98,0.00814945081455808
99,0.0047981277304106175
100,0.007401349877385334
101,-0.0047947148658540875
102,-0.003988297699054381
103,-0.0007430998295931501
104,-0.00360362986999926
105,-0.000364638584392954
106,-0.0020478403711865407
107,-0.0025417166126266173
108,-0.0010063946929801722
