,0
0,0.026467689040853486
1,0.014889131403968052
2,0.019079476473933744
3,0.01844363746725968
4,0.020185955264169192
5,0.016746502096450396
6,0.012617131618775677
7,0.008126527232616093
8,0.0037928439604202535
9,0.0054262892856357025
10,0.002210514566384708
11,-0.002559744687448905
12,-0.00010202233273434816
13,0.0003514503481445654
14,0.002683538253969428
15,0.010229032966802176
16,0.007504522775464483
17,0.01620259482686903
18,0.015667071512930494
19,0.02139025356543335
20,0.01865595519225587
21,0.012940146990813764
22,0.012087395421583966
23,0.010621725179969264
24,0.009011039748863288
25,0.008738074720948563
26,0.008177475543321305
27,0.006847977117925431
28,0.01154764573692807
29,0.015315342292939634
30,0.015956570370654358
31,0.017424867161936107
32,0.021012260248772605
33,0.021361315303524923
34,0.013007513214103997
35,0.012902025514064502
36,0.005895753419516592
37,0.013669908654615433
38,0.0012714543385616652
39,0.004111092037927608
40,0.004923270994677059
41,0.01864499064820701
42,0.015069290252595385
43,0.018411415218472844
44,0.019189576406273372
45,0.017100965214269116
46,0.017935380376211535
47,0.016097860401725995
48,0.010734105174076957
49,0.015116890105258646
50,0.011704239154853916
51,0.015396059195489956
52,0.012694582705654238
53,0.010847206750247963
54,0.015906302933993633
55,0.015302841276353887
56,0.022641891380601544
57,0.027164780909874824
58,0.033291652505412196
59,0.032081879316615367
60,0.03688954390356542
61,0.03425711299227214
62,0.028540544608668922
63,0.028197138752031572
64,0.01953839608495907
65,0.015175468415574385
66,0.004058256084949634
67,0.006403888980954075
68,0.006043217262121204
69,0.0042067443215886785
70,0.001129392073688608
71,-0.0009271165993856141
72,0.0004950986981644535
73,0.0029714344281444017
74,0.0023389957063177265
75,0.0009027759295328024
76,0.009616849244023498
77,0.008775978296149643
78,0.015012560890852428
79,0.014036527701697497
80,0.02315215492273383
81,0.028732547247491545
82,0.021764957465425398
83,0.04823577346340893
84,0.06329219089760281
85,0.06765057497993199
86,0.07462974854665792
87,0.08518481364924925
88,0.09396030467680148
89,0.0879920534750715
90,0.07534266829009256
91,0.08184116893135181
92,0.0768983766241796
